Country,Year,CO2 Emissions (Metric Tons),Renewable Energy (% of Total),Forest Area (% Land Area),Energy Intensity (MJ per GDP),Air Quality Index (AQI),Recycling Rate (%)
Country C,2017,9688.208551255022,21.061720158273793,28.748954436036982,315.37045951879156,39.35473080518935,63.76855544348423
Country A,2007,59086.790031186385,15.835899247001596,57.654806231700135,73.055036157137,118.6373353103888,18.034849729841376
Country C,2000,41359.273175188275,23.42234362860986,49.458180619121165,454.8135878817589,111.78275154492182,52.933885566386316
Country C,2010,76932.9663697871,28.739066760645287,31.654780007827085,499.0919392075441,35.9674959652782,67.06963354349676
Country D,2017,34036.60719943743,14.174645035546712,57.680681857033925,368.92464774453254,142.95007084363894,70.59363038840229
Country C,2022,61333.35659190605,39.18438584410644,42.37701052789256,154.17851682638238,145.19524220456253,54.895167449850454
Country B,2009,56079.93456673455,23.298435292802008,54.11991377715101,299.48431737787206,70.16059549523962,50.05042472825848
Country C,2002,5447.68042461291,38.43882750254184,53.112862258232106,99.22122133795098,45.67351476619322,67.11109836518796
Country B,2006,11876.992835109482,14.039767798725556,25.532171662403314,184.45064887026103,43.72118903276122,21.604769257586874
Country E,2015,32584.98018617195,33.0164785951804,61.99915124308736,372.7652087362113,130.88646367109178,64.44143359580515
Country E,2015,88812.33269697268,28.529141516306346,54.07374531891595,185.48340446653336,85.09954669159936,83.5396262548661
Country D,2019,18966.420715478962,34.601923586301126,59.029335631833234,116.24265717366364,31.141012875147602,64.62024559169026
Country A,2016,72534.96139375145,28.020337688656156,42.388291748203436,53.36203349462856,141.04225037820487,13.720290846245149
Country C,2001,97469.8237844673,38.88509899728418,29.753086085139827,307.6314819044298,101.12847912225067,50.47889457114092
Country A,2000,80103.91750565975,28.80795492789573,36.310676187366575,485.9017352607996,112.84763854953552,68.10202303871152
Country B,2015,28079.809360269173,33.538123760334045,65.0734614197128,267.85985558618347,128.82647248526763,13.459537263949208
Country A,2011,91294.69973924276,36.327453176001015,66.90093009257143,145.6753732912876,128.22944407689891,70.97586162533774
Country C,2004,13845.179868297057,31.4375041363138,44.09331992636439,258.4760103392814,39.09658470244075,32.528224506108955
Country A,2004,49473.484477719896,25.72709969689481,34.93977875746971,320.9376744168692,98.87907516367324,57.10185525890481
Country A,2022,89316.4812340093,18.18451236290261,56.515556205424886,410.61574257832825,113.54935534110804,87.30748315192204
Country A,2008,65920.24237940263,35.63477840187008,58.29965051331375,253.7053748417672,40.2744525378938,89.59435879520336
Country D,2008,44296.23364913139,24.41734758066035,60.77331487034572,127.82842906461266,56.68810886375897,60.752615781013695
Country A,2002,32817.22234003103,28.62124679005177,21.5541905361248,134.6044772417246,77.49773502198744,49.31869804932707
Country C,2018,40634.443505243245,12.376796136427595,20.48669361983166,454.8767074019326,136.3830075879861,24.215384414954045
Country C,2015,53349.46919588219,24.920539693805495,37.85778141409263,156.30884993650093,132.07600786183903,26.666699549019715
Country A,2015,35309.1733379167,30.94472932059535,27.62483088882549,377.60793129540997,123.85236017097145,44.33600099913798
Country D,2002,97051.94689781847,27.5221572980131,60.24909292570572,171.02695103365107,148.83320540254846,66.18290695545718
Country B,2019,93642.37704128379,23.45664568137115,46.64219267893212,374.25292717722124,59.11879819119701,71.54424932461954
Country A,2023,87713.78948036047,16.702819502490076,61.26740631808989,85.26367840754139,86.13777720561592,27.752670285128865
Country D,2021,45073.83437465208,19.29010600270479,28.845653837206758,143.3268722024821,83.60676148048624,52.83334197246835
Country E,2023,70673.66808684675,31.018730744869032,51.361135443091385,233.91558104397947,111.4724896022401,57.328405154784356
Country C,2000,90768.78416841663,16.725720965181967,49.00860454176366,281.89246102697433,132.01839439120607,81.4462415973701
Country E,2023,85790.80132949816,28.651798459266455,37.018915041963425,208.82797802214836,89.00193063351172,80.11372494112125
Country C,2019,44361.06633191973,27.692128376686096,45.85406502788807,308.08234749958035,88.98381517096303,75.39081610717543
Country B,2010,15676.674685614767,39.11252438160591,49.451376856235925,196.41642646569167,102.9981375422797,51.33291920499637
Country D,2016,12184.884564282198,11.823455274540096,64.47439022679107,355.297525577196,119.09694626585207,15.20665229714493
Country B,2007,59821.08429644175,13.243678218881845,22.7819192378092,280.04316828906667,54.15609425695706,36.757878599035465
Country E,2003,66049.6538450385,25.18250396937271,61.168693341238026,367.2991727847102,145.4231460660522,59.737638490823635
Country D,2005,85735.04743671729,25.81329476060904,69.00781946404737,243.94053254685556,41.046417675134236,61.0085759169909
Country E,2007,32788.92693239795,11.197829764155138,56.588752905431626,444.4250616673906,32.772008790143744,77.9258389440513
Country A,2019,20909.696602254036,34.77566262578356,56.867349113039516,221.9597478497024,73.05496884408342,40.35151728508217
Country E,2002,41005.55415192895,24.841704943086874,30.898714872004806,188.66015125275229,114.17219249427934,84.92977087904079
Country B,2015,38589.63674506613,20.399312399215862,46.15366404745686,300.6882580240547,147.3689957018555,23.05882143900704
Country B,2002,17584.5506316962,19.565613118446276,55.297016009163265,279.12760430411976,141.93125470156681,13.98926654247088
Country A,2017,68866.85198874945,35.84221544662544,50.11405021764601,283.14413301451475,112.61849367518802,24.135288966393027
Country D,2013,53325.734369290716,15.901985992845411,39.25658035583904,408.25854092591186,82.3854863497314,46.98585207426413
Country E,2017,73506.6618309028,14.812531162978278,67.00592050278775,314.8685461874521,101.49621455398301,75.83267877025142
Country E,2001,38505.656416124795,16.395355876698495,45.69933706939368,448.3694564972176,146.2388750606236,22.30690727845987
Country E,2021,35941.71009988172,28.750676429558908,68.49379327177643,328.5936425026671,61.86012794009828,53.8549168047125
Country D,2002,49894.70603916628,34.327925668852274,48.19378407512116,59.76551484248642,87.39368600561328,72.12731267414654
Country B,2015,88353.69781253896,19.92936081364539,59.66917233414638,441.6770948236674,113.14820288607099,12.788929268253879
Country A,2008,8826.724139728132,15.203859943444387,57.10115515769101,427.9030217128027,31.235865855279066,13.321602869912459
Country D,2003,81459.11764316485,16.275825028858616,53.04118875964633,71.98244037928227,75.75137006593548,49.247295016400656
Country A,2000,40053.82320248686,28.57551335553553,20.723042287690546,106.37800636009638,98.14946404112142,24.611702357615766
Country C,2003,86188.80744990538,17.381056786426896,23.87145752501525,300.36020483488767,138.11019351819792,46.04551964864871
Country A,2000,81209.28583940637,36.318406940541,49.07421441023209,69.28365553888321,149.03971939202094,13.514839186798895
Country C,2013,38132.3185026284,13.11674063242942,65.58907108676416,235.02559025453616,96.75892874732442,88.14965202200393
Country A,2020,70918.27085555352,10.971056020165605,50.05708334314224,488.9122916352246,143.34963449633648,62.33510834271554
Country C,2015,20165.111893476813,12.651347378827118,31.799799791891616,127.74926736226149,41.9118618196524,64.93567989462065
Country E,2019,90146.74745555986,35.36929361158961,36.01092008077735,142.7431204557745,114.15249899675179,50.77829577645338
Country D,2023,43426.65112293139,29.53688558996983,51.15799370401359,354.3567716842925,78.0665237354846,75.99281446550455
Country E,2007,48284.43345874402,38.73233899351751,49.852723280750865,69.7901940728868,120.11681490770033,76.67262279982438
Country B,2006,72047.10984851356,20.08889623809273,67.78514551075523,419.3087726803901,134.12682537581728,22.72725371753716
Country D,2002,82979.82248696084,16.380343840290983,46.45422820037745,139.5640186402815,36.446914171072635,71.47162922936583
Country E,2016,27452.56061617991,26.859257179412474,37.750744098661976,289.19937384017544,142.25682523884586,55.33398655189469
Country A,2000,67828.26328831457,26.134848373802456,46.24963783707091,161.94342242350842,38.17874310543037,70.99080572199668
Country D,2015,42239.81416946911,27.730719645859654,59.311699163540084,346.496871699455,120.4078047000091,83.49596410957082
Country A,2011,40026.777780376324,20.426015879810464,47.01819028919383,314.247241507512,38.28837100318916,36.80769386935875
Country E,2018,70552.4532743622,10.176908201103602,36.30262751438569,475.897880184428,133.40186002086975,55.672923295814684
Country D,2021,41782.411044813765,11.050949588218504,36.93105255525393,250.5203400096758,54.597776975003995,72.99863293549112
Country E,2022,37880.307515618726,29.914793842675387,57.840590962117524,443.695533225929,82.08843974449763,88.94148735226052
Country B,2021,84409.39877199303,25.69774144466444,23.32241384306409,309.1198264347881,141.91450881242017,59.00610210463534
Country E,2013,14621.231763945605,34.6303377895382,33.73776380872562,461.5081934850261,125.04807944743106,67.69824099106879
Country B,2005,69209.79916887001,19.01229576360391,27.65187952042708,181.31992869558817,124.2930297686803,77.70760458305179
Country E,2005,28628.91241010934,34.46416711693526,67.23378165986156,297.39247157312843,121.599608060225,70.10250515449083
Country D,2012,6472.332973488079,22.7647424035463,24.504713158408926,225.51333870549763,98.33221078358568,85.38656152972528
Country A,2018,20842.60554290574,12.900951566390118,57.90918047981283,79.65379285443962,144.17160544456073,28.376744390767143
Country D,2021,62632.84532870744,39.337346877720826,51.521278473458516,308.41961122708636,129.7962872097806,82.62366203368265
Country E,2007,72367.08319116406,25.3580778743656,51.64022003354856,407.40278026343555,82.83457167480037,26.568459702338956
Country E,2001,7000.489437850404,28.88435541887039,58.17165135739425,300.2916324609952,119.106713469048,55.21023745911887
Country E,2020,8460.417113663414,30.123915594687038,40.024398603689676,175.70397387003197,149.7728968644766,51.831718380949596
Country C,2000,90741.50091008055,20.87236756680642,40.0371682498637,168.7230665079813,134.5200560315132,76.50653650792388
Country B,2014,11964.052720803385,32.42584959586412,34.435289111872784,157.02734342185448,30.14675896659903,41.883777858371346
Country A,2000,89947.30506857426,36.107993960530514,49.88750184428304,490.8342327997143,118.54634188995428,21.454628882271507
Country B,2004,26675.76180633605,21.615609292415762,66.49026260551291,229.6487935527484,137.74579975051478,66.54365472479678
Country E,2015,75301.69101503021,29.710026598946445,66.19915996954657,192.59139363927676,69.33031264734609,58.530559921433316
Country E,2018,34424.65864987115,32.713714719316286,55.14803360906926,238.31063408535832,147.29902272336403,76.16545981418172
Country B,2003,86581.44243287247,15.703776930672438,65.30928855165251,102.1090669324179,78.15592387623325,70.69046076483296
Country B,2002,71543.212215314,19.977882531879025,68.17594141778842,138.20878772757413,80.54123147144762,81.58601711790367
Country B,2016,43172.27856716104,13.263875391428645,59.75524715013957,279.0059638057535,49.304651130685,77.12940661332664
Country C,2016,12248.733146537557,28.066253927446102,40.39166644716731,409.48122378307016,41.59134979690417,64.88290456912839
Country B,2011,74606.51746772666,34.02813087462569,44.16124831658526,444.3920105516853,94.39148403326584,47.25658752038277
Country E,2013,63604.05181669225,28.32515969754801,66.56284600477993,439.6931454126248,102.33306238716331,11.629146137807824
Country A,2020,5276.61319420993,15.39351492931132,53.50040376373551,475.1378907907377,74.02758202696799,34.607489247863185
Country D,2005,5894.886317382306,26.39105473078412,61.03469805930877,106.59718570018376,102.79312862397902,68.2017870857969
Country B,2002,81835.33245330592,35.04802445579229,25.80570178727089,68.43662795368118,77.36050230461463,14.760242190712809
Country B,2008,29642.975186176114,19.081743882346572,29.69507075453221,97.57904812225938,134.18219815679942,70.52757270694715
Country B,2004,65432.69843416624,34.97954506757921,37.20542336614844,320.33401399960303,144.45877733168953,51.31068398062428
Country A,2023,48150.36987769851,33.53869851309964,29.412032777977625,300.2535435994585,101.22488512642323,79.42286536140521
Country B,2016,87025.85137956789,10.652224235100245,65.323253232577,352.0445283816407,131.07293796087146,62.78528478305547
Country B,2013,92111.30574473643,17.18364442256506,30.844527349873584,216.99078818707787,132.44897984598464,73.87534862512904
Country B,2020,99696.73270449114,26.288272173931773,47.859185716524806,226.21496267808794,115.65152283487882,23.7203857004176
Country A,2002,19599.99290168845,31.52852110057778,24.272693507473853,295.50879043621296,53.04022670233872,23.8331331577633
Country D,2000,86981.58441517016,36.41591576958487,27.748092326193436,85.57525104372846,48.59256985731392,26.88728974933578
Country E,2019,30272.030789236167,29.231269548036828,32.37075674856025,409.94247476124593,140.33810922997895,36.664941368484094
